Guid,AccountId,LastName,FirstName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,EmailBouncedReason,EmailBouncedDate,Jigsaw
20231b5c-3d88-4f10-854a-036618588019,6c4a94ed-25c3-476c-9c1c-88dee517ef27,Conan,Van,Mrs.,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1234 Hilltop Road,Broomfield,Colorado,80020,USA,#N/A,#N/A,#N/A,(720) 848-5892,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,Client,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9cab32bd-b886-4ad5-b96b-ed7a360014f8,2c76af4a-bec1-44da-999a-3610507f3429,Hurley,Mitzi,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,32 Railway Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4040,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2e91489d-971d-411d-92d2-edaf74841924,c64ab0e9-d4c2-49b1-988f-24bd799f061e,Vick,Corie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(188) 998-6561,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,"CEO, President",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
f63e64f6-f5bd-4648-b137-424257834fed,d867db18-5043-4bfa-8ac8-1b8c48cd4ee5,Fremont,Giana,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3975,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
d52a6951-9c06-4402-87e8-367fe56c3276,f56ebb78-427e-422f-8087-0e73656bba06,Ivor,Genevieve,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
bc51356b-918d-4447-b0e1-b15d69a26fb5,94109c96-c38a-4c09-aac4-d3fb8778b335,Tedd,Georgena,#N/A,50 Kerra Way,Docklands,VIC,3008,Australia,#N/A,#N/A,#N/A,50 Kerra Way,Docklands,VIC,3008,Australia,#N/A,#N/A,#N/A,(03) 7800 6035,(03) 7800 6035,0415 794 494,#N/A,#N/A,(03) 7800 6035,nitish.madan@nagarro.com,Senior VP of Strategy,Operations,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
d8111df6-ecfb-4db1-9712-9696718716ac,33244dc5-224e-4b59-a6eb-5eb0e1670d3b,Fritz,Lucienne,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0114,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a4a55685-752b-4987-b430-40b995eaf8fd,73a11015-4b91-4e38-8a95-f4e39357b76d,Guy,Ailey,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(986) 889-3591,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,Group VP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
525f8cbc-f37d-4961-83c2-bf64ce4934a1,05d375ec-96c3-40f9-98b3-4744bd4132cf,Yuri,Clementina,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3960,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25e92e1e-84af-48e9-af18-3fb7767dacea,e8cc936f-b48f-42c5-be05-df861809c1dd,Demott,Astrid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 Arrowhead Drive,Kansas City,MO,64129,USA,#N/A,#N/A,#N/A,(722) 632-6201,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,"George R. Oliver is chairman and CEO of Johnson Controls. Prior to becoming CEO on Sept. 1, 2017, he served as president and chief operating officer with responsibility for the company’s operating businesses and leading the integration of Johnson Controls and Tyco following their September 2016 merger.",#N/A,#N/A,#N/A
f1ca3951-04a7-4873-b1de-9504981716c1,8fceeffe-2bdc-494e-b793-1ba8eea80e09,Urbano,Lane,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24 Willie Mays Plaza,San Francisco,CA,94107,USA,#N/A,#N/A,#N/A,(560) 700-3572,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,Chief Legal Officer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6bd5f3e0-6440-4c98-8213-9bd184c096b4,d6734588-54f8-4395-821d-3f6669d8332f,Tannie,Karry,#N/A,200 Elizabeth Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,200 Elizabeth Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(03) 6468 6310,(03) 6468 6310,0420 513 560,#N/A,#N/A,(03) 6468 6310,nitish.madan@nagarro.com,"SVP, Operations",Operations,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ac4c9a3e-edf3-402c-899c-1356a290df3c,1f8e85eb-d58d-48a5-b934-b013131ffe53,Chuck,Franny,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,070 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
54334c35-4f2e-4c63-afa6-801631d9ef91,04d3de75-945d-439c-8b37-04783fd2a292,Haslett,Conchita,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(730) 686-2448,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,EVP Commerical and Specialty Business Division,#N/A,#N/A,#N/A,#N/A,"Brian T. Griffin serves as executive vice president and president of the Commercial & Specialty Business Division (CSBD) for Anthem, Inc. As a member of the company’s executive leadership team, he is responsible for Anthem’s commercial business, including: State-based Exchanges; Individual, Small Group and Large Group local business; National Accounts; and Specialty Products, including dental, vision, life, disability, and workers’ compensation. Mr. Griffin also leads Anthem’s Pharmacy Division, overseeing a multi-year enterprise strategy and managing the company’s strategic pharmacy benefit management (PBM) relationship.",#N/A,#N/A,#N/A
6238ece6-fc8e-4e8a-a28c-c792ee85cc55,222383ca-245c-4e2d-8409-ccedefcc63ff,Ron,Silvie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
d07fe158-8037-46fe-adf5-a192fc7a9fe8,3f41aa6d-eb89-4e92-95b7-020bbee89017,Mortimer,Gustie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(633) 209-5550,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,EVP Retail Operations,#N/A,#N/A,#N/A,#N/A,"Susan began her career in Albertsons Denver Division while still in high school and worked her way up in the ranks proving her ability to lead, to execute and to bring teams together in one assignment after another in her 30+ years in the retail grocery business. Since March of 2015, Susan has led the Denver Division team after having successfully led our Boise-based Intermountain Division for the two prior years.",#N/A,#N/A,#N/A
897aaeba-8208-4ce6-b72f-c31eb62ac97b,02fbb698-e655-4f56-8006-d0a1c122ed05,Jethro,Amalia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,"Vice President, IT",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5593d67a-9e70-4adf-ae79-197564afcfa5,12758ef2-865b-4413-bc4a-03fcf267e91e,Northrop,Regine,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(417)579-6040,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
72bea940-361e-41f7-87bf-21039e9a7b80,0ba3146b-df2e-499e-a5c7-428305fca5a0,Smith,Reggi,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,(03) 6382 7548,(03) 6382 7548,0428 509 465,#N/A,#N/A,(03) 6382 7548,nitish.madan@nagarro.com,"EVP, Business Development",Business Development,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
0d767b99-54cc-48fc-98ad-5c9a9c7c2bd8,d22b9522-e924-415f-bb5b-41a7088617ba,Cass,Guillemette,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,88 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2de0a3d5-af0f-4e96-9a11-d8aa3a549e78,02fbb698-e655-4f56-8006-d0a1c122ed05,Burton,Cathy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
fa369127-4344-4f93-99c3-44fa504a8ca3,d6cd5a4f-4f8b-4279-ab65-5c0c59100b6a,Teodorico,Isabelita,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3933,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9dc58be2-6d6e-4b1b-90c6-98744ed02a78,f56ebb78-427e-422f-8087-0e73656bba06,Orton,Ninnetta,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,078 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
626f125f-4930-440d-b9d0-dcfa0a216768,d7f1abdd-4128-49fd-b758-7e5ad079c7d1,Kory,Gianina,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1701 Bryant Street,Denver,CO,80204,USA,#N/A,#N/A,#N/A,(789) 222-2376,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,SVP & General Counsel,#N/A,#N/A,#N/A,#N/A,Senior Vice President and General Counsel for GE,#N/A,#N/A,#N/A
8f9a0124-aa48-4928-808e-ea4b16860564,94109c96-c38a-4c09-aac4-d3fb8778b335,Zacharias,Joannes,#N/A,348 St Kilda Road,Melbourne,VIC,3004,Australia,#N/A,#N/A,#N/A,348 St Kilda Road,Melbourne,VIC,3004,Australia,#N/A,#N/A,#N/A,(03) 6638 7322,(03) 6638 7322,0415 580 870,#N/A,#N/A,(03) 6638 7322,nitish.madan@nagarro.com,CEO,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
f1bb192b-b473-4c19-886b-d1c1b4d8fba3,4b7dd7fe-b214-4232-a232-4152511f42a3,Hillyer,Gabriellia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2001 Blake Street,Denver,CO,80205,USA,#N/A,#N/A,#N/A,(239) 553-2559,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,"As CEO of Delta Air Lines, Ed Bastian’s primary responsibility is to champion the company’s employee-driven, customer-focused culture and inspire the spirit of innovation that is the foundation of Delta’s success.",#N/A,#N/A,#N/A
71e37a46-33ce-4ec7-9a92-d2790b1ba79f,6aadbb54-a0c9-4223-8fe0-b7ae8297d947,Tadeo,Livy,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4071,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a1b5751f-77ef-4ca1-9c6b-e0fd60c6784e,ff1881c3-8a96-4c0c-b599-d070f4e4cfc4,Tirrell,Shirline,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,070 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3573babf-30d4-4a81-bfad-71241cc597a7,d22b9522-e924-415f-bb5b-41a7088617ba,Lambert,Barbette,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+44 20 5678 9900,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a2653aa8-6c8e-4402-b6f4-f6745f80f8a2,c8b97cf7-39e0-42c0-a414-f6ee777103bf,Jasper,Sally,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
99d973d0-1c2f-4cae-9a05-494de7c906cf,9fec2ae2-884c-41ed-b781-466550bbd0b1,Rees,Audrey,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0112,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4d955a74-e864-4b02-a213-d0c365c38c50,b9b93108-e892-4d27-bf0c-f4b07b80b5c7,Sid,Erda,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,32 Railway Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3953,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3ae6a63e-447f-4c8f-967c-e572a7092536,fa42db97-2bda-4f4b-8598-385a012389af,Teador,Beret,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(219) 193-8523,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,Senior Vice President,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
0ac1d2e6-896b-4d2f-bb88-700f14fdcd2b,0ba3146b-df2e-499e-a5c7-428305fca5a0,Delmar,Gena,#N/A,45 Spring Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,45 Spring Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(03) 6886 8130,(03) 6886 8130,0429 757 571,#N/A,#N/A,(03) 6886 8130,nitish.madan@nagarro.com,Sales Engineer,Sales,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
104e2be6-6924-44b7-a496-6db8dce513f0,4233ce2f-cc3c-42d1-9548-9aba2ef045b8,Rik,Cary,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(875) 989-4323,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,"SVP, General Counsel",#N/A,#N/A,#N/A,#N/A,"Prior to his appointment as Senior Vice President and General Counsel of PMI, from 1988 to 2003 Mr. Firestone held positions in the law departments of Philip Morris Companies Inc. and Philip Morris International Inc.",#N/A,#N/A,#N/A
251b9756-d035-4aee-a140-c636fbb16a86,cc08c154-76c4-4769-be40-aaf165e440b3,Nikolaos,Sapphira,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,070 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5711ab93-2e24-4b83-8365-74874cd928c6,9b45b43a-fdc7-47ef-9570-0a632e642c2a,Davy,Etheline,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(826) 130-9961,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,Vice Chariman,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15819f56-e4fa-457d-a68d-1fcdbd002ee2,12758ef2-865b-4413-bc4a-03fcf267e91e,Wilt,Iolanthe,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24 Willie Mays Plaza,San Francisco,CA,94107,USA,#N/A,#N/A,#N/A,(691) 229-7599,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,Chairman and CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
c41a9487-a2ed-4140-a72e-642d45d910da,c35c923f-d9ca-4b84-baf1-0cae0247ead5,Georg,Katie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+81 725 925939,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,"Vice President, IT",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18c282f6-2dbb-48e4-b940-de2e40e73c4d,af33cce6-6933-473d-bbee-8604a2905a12,Phillipe,Rochelle,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3997,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
583bc300-e057-4d8f-8951-b92b05311117,04081f77-3fd2-492c-b97d-70ec1649a5bb,Osbert,Guillemette,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(484)576-8708,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CTO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
59c27d8e-623b-49cb-9de5-83bde153fb3e,33244dc5-224e-4b59-a6eb-5eb0e1670d3b,Gael,Molli,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,347 Don Shula Drive,Miami Gardens,FL,33056,USA,#N/A,#N/A,#N/A,(235) 392-0037,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,"John H. Hammergren is chairman, president and chief executive officer of McKesson Corporation. He was elected president and CEO in 2001 and chairman in 2002.",#N/A,#N/A,#N/A
a2846a11-6977-42d4-8296-971282da8087,c18f99eb-72c7-4af7-9926-151d12af36f2,Barry,Gillie,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4017,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8303837f-cd65-4fa9-ba3c-1fa7468ce2c4,af50583b-0637-4b81-8424-b0537cd29c57,Douglass,Judith,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+44 20 5678 9900,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
98ac87c2-0e3e-4273-b6b3-d402b8643846,4a475c85-1ac9-4a45-91c8-41a5ab06c663,Jan,Cinda,#N/A,66 Beckenham St,General Utilities,NSW,2166,Australia,#N/A,#N/A,#N/A,66 Beckenham St,Canley Vale,NSW,2166,Australia,#N/A,#N/A,#N/A,(02) 6479 8597,(02) 6479 8597,0425 210 551,#N/A,#N/A,(02) 6479 8597,nitish.madan@nagarro.com,Development Director,Business Development,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
c4d0ce51-6e04-4424-b39f-9be4f5d70571,48fbd67f-9f0b-4da3-a117-56a414e3e5fe,Derrik,Agneta,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(319)461-4463,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
527e34e6-ff86-4e62-8a33-88e70d0d0d61,14082410-8bcd-427d-a1bf-d84384b0e013,Cheston,Olympia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(896) 790-4797,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,Corporate Auditor,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
d4d6c8d8-63ec-4bfd-9068-05cc9ac483f1,8d6761e7-7b1c-4870-9003-a3a781797b57,Jermayne,Diane-Marie,#N/A,460 Waymouth St,Adelaide,SA,5000,Australia,#N/A,#N/A,#N/A,460 Waymouth St,Adelaide,SA,5000,Australia,#N/A,#N/A,#N/A,(08) 6471 7134,(08) 6471 7134,0424 210 803,#N/A,#N/A,(08) 6471 7134,nitish.madan@nagarro.com,"EVP, Business Development",Business Development,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
225a8949-8284-4ffe-a90d-f7dc8d3dac04,380d9c79-d077-4b94-96b5-d6df17fc4c5a,Travers,Chrissie,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3988,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8be4f2e8-d9eb-4be4-8e76-1fc30fb96ca7,be06da5e-254a-4f32-949b-4378ea3a774d,Lutero,Grissel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1101 Russell Street,Baltimore,MD,21230,USA,#N/A,#N/A,#N/A,(536) 303-3293,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,Global General Counsel,#N/A,#N/A,#N/A,#N/A,"David G. Leitch is global general counsel for Bank of America, responsible for overseeing the company’s legal functions around the world. Based in Charlotte, he is a member of the bank’s executive management team.learn",#N/A,#N/A,#N/A
dbae99e5-34bf-4b0e-b85f-d26980eed9eb,cb7c2d45-b609-457a-bd90-24eb4853dc2f,Ian,Tilda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(402)952-5053,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ef9fc24d-045e-483e-963a-7f421ddf7968,df4db55a-57b8-4afc-a7b4-2358d7456367,Christian,Eleni,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100 Alfred Lerner Way,Cleveland,OH,44114,USA,#N/A,#N/A,#N/A,(189) 239-7731,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,"Dion Weisler is the President and CEO of HP Inc., a global leader in innovative personal computing devices, printers, 3D printing, and related services and solutions. A Fortune 100 company with operations in more than 170 countries, HP Inc. is focused on creating technology that makes life better for everyone, everywhere, while championing diversity, sustainability, and corporate responsibility in every community where it does business.",#N/A,#N/A,#N/A
